2021   1   21000.000000 GPS C29  0.550531 -0.691541 0.710070 18.569536 x: -15873745.3479913380 13045749.1608399488 -18883366.1730586514, v: -2156.9348779089 -69.9244529228 1764.9829207620, clk bias:0.0003324988, clk drift:0.0000000000, relcorr:0.0000000001 x: -15873745.8985222485 13045749.8523814101 -18883366.8831291385, v: -2156.9806219811 -69.9423876275 1765.0088035442, clk bias:0.0003324368, clk drift:0.0000000000, relcorr:0.0000000001 
2021   1   21000.000000 GPS C30  1.027553 -0.477860 0.173184 9.166747 x: -27531947.9958992377 2510078.5027353182 -3717584.2343268818, v: -424.9122912695 -117.5095606966 3067.2952072170, clk bias:0.0004251608, clk drift:0.0000000000, relcorr:0.0000000000 x: -27531949.0234522745 2510078.9805950779 -3717584.4075110345, v: -424.9437751816 -117.6197993507 3067.4544153676, clk bias:0.0004251302, clk drift:0.0000000000, relcorr:-0.0000000000 
2021   1   21000.000000 GPS C32  0.590912 0.069452 1.145924 10.661975 x: -12381944.2316812091 -10192200.4169615600 -22828851.4145344384, v: 1342.4098700143 -2238.1245582091 271.3471289222, clk bias:-0.0008815281, clk drift:-0.0000000000, relcorr:0.0000000001 x: -12381944.8225929663 -10192200.4864134919 -22828852.5604586974, v: 1342.4445265188 -2238.1767015710 271.3516645047, clk bias:-0.0008815637, clk drift:-0.0000000000, relcorr:0.0000000001 
2021   1   21000.000000 GPS C33  -0.791185 0.925712 -0.020722 -18.584565 x: 15441550.0239862725 -23142139.9607980773 2098510.1430125549, v: -18.6527234858 267.9048492418 3092.2118419928, clk bias:-0.0008946703, clk drift:-0.0000000000, relcorr:-0.0000000000 x: 15441550.8151716162 -23142140.8865101524 2098510.1637343215, v: -18.5993657832 267.9494030705 3092.3108004162, clk bias:-0.0008946083, clk drift:-0.0000000000, relcorr:-0.0000000000 
2021   1   21000.000000 GPS C34  -1.072575 0.214529 -0.106660 12.275767 x: 27431744.3597475402 -2860364.1540274890 4330671.1004745895, v: 494.0432715981 120.8838445856 -3045.8055585900, clk bias:-0.0007733478, clk drift:0.0000000000, relcorr:-0.0000000003 x: 27431745.4323226623 -2860364.3685561679 4330671.2071348606, v: 494.0800863546 120.9948149801 -3045.9650156695, clk bias:-0.0007733887, clk drift:0.0000000000, relcorr:-0.0000000004 
2021   1   21000.000000 GPS C35  -0.106105 -0.641887 0.897140 15.272845 x: 4630104.2293413915 15724754.2656055260 -22585335.8425227925, v: -2580.4429730417 5.3633653386 -522.1805575441, clk bias:-0.0004866283, clk drift:0.0000000000, relcorr:0.0000000015 x: 4630104.3354468588 15724754.9074921664 -22585336.7396627739, v: -2580.4708570906 5.3659407982 -522.1844475075, clk bias:-0.0004866793, clk drift:0.0000000000, relcorr:0.0000000016 
2021   1   21000.000000 GPS C36  0.106053 -1.011130 -0.646960 1.440967 x: -7412800.6557331476 17248156.7549942434 20666395.5308557525, v: -1176.7267011269 -2045.0872428674 1286.7249414067, clk bias:-0.0007884786, clk drift:0.0000000000, relcorr:-0.0000000009 x: -7412800.7617862700 17248157.7661245614 20666396.1778161079, v: -1176.7753116944 -2045.1388979529 1286.7506822208, clk bias:-0.0007884834, clk drift:0.0000000000, relcorr:-0.0000000009 
2021   1   21000.000000 GPS C37  0.947307 0.455347 -0.538466 7.004522 x: -17914856.3195037358 -19306024.0047589019 9276643.3220870383, v: -378.4480059242 -997.9419996962 -2809.9383496560, clk bias:-0.0008613546, clk drift:0.0000000000, relcorr:0.0000000005 x: -17914857.2668104917 -19306024.4601062387 9276643.8605529238, v: -378.4060452994 -998.0360497032 -2810.0530805889, clk bias:-0.0008613780, clk drift:0.0000000000, relcorr:0.0000000005 
2021   1   21000.000000 GPS C38  -0.121640 -1.060174 1.396581 23.650417 x: -4047701.0258532222 28150667.8638539538 -31052408.3019468784, v: -305.1890322418 -1312.3488642113 -1155.0152194612, clk bias:0.0001212490, clk drift:0.0000000000, relcorr:-0.0000000035 x: -4047700.9042128311 28150668.9240280464 -31052409.6985281184, v: -305.1415996111 -1312.3165534836 -1154.9919773978, clk bias:0.0001211701, clk drift:0.0000000000, relcorr:-0.0000000035 
2021   1   21000.000000 GPS C39  0.172150 -1.007015 -1.077908 23.107595 x: -15733670.6896662004 24897722.4388955906 30118415.9848044552, v: -988.5462171471 861.8476834763 -1235.0548230747, clk bias:0.0000269532, clk drift:0.0000000000, relcorr:0.0000000041 x: -15733670.8618161641 24897723.4459105916 30118417.0627120733, v: -988.5920401332 861.8430819981 -1235.0749517939, clk bias:0.0000268761, clk drift:0.0000000000, relcorr:0.0000000041 
2021   1   21000.000000 GPS C40  -0.517120 -2.028433 -0.227623 22.401732 x: -14821611.6903192326 39426625.9569495097 -3208587.9623419959, v: 1284.2440267197 695.9326023522 2596.2614424200, clk bias:0.0001167375, clk drift:0.0000000000, relcorr:-0.0000000016 x: -14821611.1731996071 39426627.9853825048 -3208587.7347186157, v: 1284.2792531654 695.9411036643 2596.2041939358, clk bias:0.0001166628, clk drift:0.0000000000, relcorr:-0.0000000016 
2021   1   21000.000000 GPS C41  -0.140063 0.602225 0.448312 -1.490350 x: 2375068.9731059466 -23665675.5531496443 -14565137.4147107359, v: 941.3863358702 -1382.7209248843 2392.2538080879, clk bias:-0.0009406465, clk drift:-0.0000000001, relcorr:-0.0000000025 x: 2375069.1131685576 -23665676.1553750038 -14565137.8630223386, v: 941.4747017317 -1382.7610876318 2392.3330560310, clk bias:-0.0009406415, clk drift:-0.0000000001, relcorr:-0.0000000026 
2021   1   21000.000000 GPS C42  -0.738549 0.092986 -0.415373 -7.954735 x: 19703218.1210112907 -8937908.5940950960 17657191.8968932182, v: -968.3578735758 1764.4056876408 1978.5125699409, clk bias:-0.0007713206, clk drift:-0.0000000000, relcorr:-0.0000000019 x: 19703218.8595601916 -8937908.6870809961 17657192.3122662902, v: -968.3635133982 1764.4620434087 1978.5473529508, clk bias:-0.0007712940, clk drift:-0.0000000000, relcorr:-0.0000000019 
2021   1   21000.000000 GPS C43  -0.442905 0.647130 -0.660139 15.789242 x: 16378876.8215082008 -12882563.1567188241 18571842.0242039636, v: 2120.8308379033 90.1939693058 -1805.7312444703, clk bias:-0.0005320237, clk drift:-0.0000000000, relcorr:-0.0000000008 x: 16378877.2644129544 -12882563.8038489278 18571842.6843431368, v: 2120.8768862477 90.2133061369 -1805.7584991638, clk bias:-0.0005320764, clk drift:-0.0000000000, relcorr:-0.0000000009 
2021   1   21000.000000 GPS C44  -1.001961 -0.272781 0.547843 16.844890 x: 22818323.2191675939 9324058.9146919362 -13114094.6269007977, v: -1497.8966170057 94.1010436528 -2536.4202992159, clk bias:-0.0000362879, clk drift:0.0000000000, relcorr:0.0000000008 x: 22818324.2211286835 9324059.1874726471 -13114095.1747433096, v: -1497.9975553174 94.1824757678 -2536.5378967001, clk bias:-0.0000363441, clk drift:0.0000000000, relcorr:0.0000000009 
2021   1   21000.000000 GPS C45  -0.478201 -1.115507 -0.008897 -5.824131 x: 7529235.1198832225 25678291.8578126803 7869037.3593865000, v: -548.2206670664 -726.7717496427 2899.2655488764, clk bias:0.0003233863, clk drift:0.0000000000, relcorr:-0.0000000006 x: 7529235.5980841350 25678292.9733193517 7869037.3682839209, v: -548.3162441519 -726.7787669377 2899.3801677658, clk bias:0.0003234057, clk drift:0.0000000000, relcorr:-0.0000000005 
2021   1   21000.000000 GPS C46  0.728457 -0.247269 -0.902663 -1.023346 x: -17797473.7326927707 -1069649.4979585800 21481771.0198034421, v: -1122.0387564504 -2182.2557876750 -1034.5705311195, clk bias:0.0004727231, clk drift:-0.0000000000, relcorr:-0.0000000017 x: -17797474.4611498639 -1069649.2506893105 21481771.9224669300, v: -1122.0591209809 -2182.3237361100 -1034.5907862762, clk bias:0.0004727265, clk drift:-0.0000000000, relcorr:-0.0000000018 
2021   1   21000.000000 GPS J01  28170307.936287 -31109377.408728 -47267.295018 100593.472288 x: 0.0000000000 0.0000000000 0.0000000000, v: 0.0000000000 0.0000000000 0.0000000000, clk bias:0.0000000000, clk drift:0.0000000000, relcorr:0.0000000000 x: -28170307.9362870976 31109377.4087284766 47267.2950176258, v: 720.7769340089 342.7740009169 -2053.7831495653, clk bias:-0.0003355437, clk drift:-0.0000000000, relcorr:0.0000002167 
2021   1   21000.000000 GPS J02  26265109.484894 -24692073.255382 -26772361.255618 -119.275727 x: 0.0000000000 0.0000000000 0.0000000000, v: 0.0000000000 0.0000000000 0.0000000000, clk bias:0.0000000000, clk drift:0.0000000000, relcorr:0.0000000000 x: -26265109.4848935492 24692073.2553821318 26772361.2556178719, v: 434.4627474699 -418.0075846110 994.4603313473, clk bias:0.0000003979, clk drift:-0.0000000000, relcorr:-0.0000001088 
2021   1   21000.000000 GPS J03  31494516.680322 -18531831.346706 16226125.565524 1544.340675 x: 0.0000000000 0.0000000000 0.0000000000, v: 0.0000000000 0.0000000000 0.0000000000, clk bias:0.0000000000, clk drift:0.0000000000, relcorr:0.0000000000 x: -31494516.6803216413 18531831.3467064388 -16226125.5655240081, v: -780.4599626208 444.2116799073 1584.5209566959, clk bias:-0.0000051514, clk drift:-0.0000000000, relcorr:-0.0000001580 
2021   1   21000.000000 GPS J07  25374631.038886 -33664520.666786 -4642.927452 2.149512 x: 0.0000000000 0.0000000000 0.0000000000, v: 0.0000000000 0.0000000000 0.0000000000, clk bias:0.0000000000, clk drift:0.0000000000, relcorr:0.0000000000 x: -25374631.0388855152 33664520.6667856649 4642.9274524874, v: -1.0635662966 -0.5279363394 -1.6439303305, clk bias:-0.0000000072, clk drift:-0.0000000000, relcorr:-0.0000000002 
2021   1   24000.000000 GPS G01  -2.054403 0.160176 -1.712396 1.035838 x: 21981444.2531876564 14805718.9672051594 -3816349.5881464849, v: -479.9205087690 -57.0229497852 -3153.2278065031, clk bias:0.0007873790, clk drift:-0.0000000000, relcorr:-0.0000000143 x: 21981446.3075903244 14805718.8070293311 -3816347.8757507065, v: -480.0041294655 -56.9410801200 -3153.3956677252, clk bias:0.0007873755, clk drift:-0.0000000000, relcorr:-0.0000000142 
2021   1   24000.000000 GPS G02  -1.468116 -0.604435 -0.335589 1.651969 x: -3978888.9757275023 -17318240.4324094094 20398630.2877085358, v: 2276.4788317006 899.9237258340 1249.3261548454, clk bias:-0.0005610014, clk drift:-0.0000000000, relcorr:-0.0000000188 x: -3978887.5076112570 -17318239.8279748447 20398630.6232978180, v: 2276.5117458799 899.9298568803 1249.3371190293, clk bias:-0.0005610069, clk drift:-0.0000000000, relcorr:-0.0000000187 
2021   1   24000.000000 GPS G03  -1.291065 -0.129545 -0.352848 0.826263 x: 12794385.5548819862 14941568.8478734996 17813301.0946427211, v: -65.2521739307 2276.0115717953 -1843.9522171348, clk bias:-0.0000447715, clk drift:-0.0000000000, relcorr:-0.0000000072 x: 12794386.8459467422 14941568.9774188902 17813301.4474903047, v: -65.2889593870 2276.1131620438 -1844.0108320301, clk bias:-0.0000447742, clk drift:-0.0000000000, relcorr:-0.0000000072 
2021   1   24000.000000 GPS G04  -0.319058 -0.955423 -0.770412 1.395273 x: 16467900.8818161897 6481136.3976454241 19821239.2011126317, v: -2116.4910660235 1364.0361848932 1307.7285936740, clk bias:-0.0001691574, clk drift:-0.0000000000, relcorr:0.0000000020 x: 16467901.2008743808 6481137.3530683508 19821239.9715241827, v: -2116.5471181288 1364.0916241682 1307.7569599941, clk bias:-0.0001691621, clk drift:-0.0000000000, relcorr:0.0000000021 
2021   1   24000.000000 GPS G05  0.672820 -0.327361 0.069837 1.795532 x: -3198613.2089966559 -26208914.6617443897 -1900980.4097633329, v: 297.2597562648 -246.0711756886 3162.4644491121, clk bias:-0.0000298285, clk drift:-0.0000000000, relcorr:0.0000000114 x: -3198613.8818170461 -26208914.3343833573 -1900980.4796006694, v: 297.3595638167 -246.0935348695 3162.6073164764, clk bias:-0.0000298345, clk drift:-0.0000000000, relcorr:0.0000000114 
2021   1   24000.000000 GPS G06  -0.651029 0.873914 -0.566214 1.111530 x: 10923583.2724462226 -10672908.3212994449 21798922.0725511014, v: 2408.6891710444 1318.7183994375 -558.6071085991, clk bias:-0.0000045910, clk drift:-0.0000000000, relcorr:-0.0000000013 x: 10923583.9234751817 -10672909.1952135675 21798922.6387648135, v: 2408.7061462396 1318.7296488444 -558.6100946199, clk bias:-0.0000045947, clk drift:-0.0000000000, relcorr:-0.0000000013 
2021   1   24000.000000 GPS G07  0.006307 -0.992195 -0.333056 1.498971 x: 24105083.1614499763 4650461.3977743741 -10401588.3342485074, v: 1074.6506586334 859.8181510660 2738.3692830716, clk bias:0.0000045598, clk drift:0.0000000000, relcorr:-0.0000000316 x: 24105083.1551427580 4650462.3899691273 -10401588.0011923127, v: 1074.6825650575 859.9384668207 2738.4964263286, clk bias:0.0000045548, clk drift:0.0000000000, relcorr:-0.0000000316 
2021   1   24000.000000 GPS G08  0.098451 -1.013985 1.018266 1.383456 x: 9127482.6903706510 12000525.9879446384 -21863622.8204456568, v: -2327.8748492082 1510.8738636359 -114.2657291678, clk bias:-0.0000049858, clk drift:-0.0000000000, relcorr:0.0000000137 x: 9127482.5919199623 12000527.0019299947 -21863623.8387113363, v: -2327.9024452106 1510.8928101644 -114.2671205330, clk bias:-0.0000049905, clk drift:-0.0000000000, relcorr:0.0000000138 
2021   1   24000.000000 GPS G09  -1.082850 0.558592 -0.112756 0.963494 x: 23077273.4638781846 -4590735.2619565614 12275102.2285804395, v: -1177.8837383626 1068.3823782889 2598.1370898574, clk bias:-0.0003079137, clk drift:-0.0000000000, relcorr:0.0000000043 x: 23077274.5467281677 -4590735.8205485428 12275102.3413361795, v: -1177.9167703181 1068.4910533399 2598.2399908278, clk bias:-0.0003079169, clk drift:-0.0000000000, relcorr:0.0000000043 
2021   1   24000.000000 GPS G10  0.946499 -1.077694 0.254926 0.709425 x: -11913738.0641999878 15043788.8050963972 -18145311.2709688097, v: -250.8304505653 -2324.4606198223 -1778.6755325479, clk bias:-0.0000291525, clk drift:-0.0000000000, relcorr:-0.0000000066 x: -11913739.0106993187 15043789.8827907983 -18145311.5258950219, v: -250.8506261192 -2324.5089548143 -1778.7022664365, clk bias:-0.0000291549, clk drift:-0.0000000000, relcorr:-0.0000000065 
2021   1   24000.000000 GPS G11  -0.107285 -1.639373 1.304536 0.122415 x: 17223426.5475646593 12541427.8371540476 -16090354.1509639211, v: -1993.5745177678 274.4544230437 -2012.8125340901, clk bias:-0.0000653968, clk drift:0.0000000000, relcorr:-0.0000000333 x: 17223426.6548492983 12541429.4765269626 -16090355.4555001240, v: -1993.6869076699 274.5117002903 -2012.8878864371, clk bias:-0.0000653972, clk drift:0.0000000000, relcorr:-0.0000000332 
2021   1   24000.000000 GPS G12  0.443950 -0.935322 -0.404914 1.260426 x: -9963595.8601765372 -18855869.9255418554 15686614.4348141663, v: 231.6137474509 -2019.8637406328 -2231.5306527859, clk bias:0.0000190586, clk drift:-0.0000000000, relcorr:-0.0000000172 x: -9963596.3041266762 -18855868.9902198203 15686614.8397284634, v: 231.6483256104 -2019.9219095814 -2231.5786391291, clk bias:0.0000190544, clk drift:-0.0000000000, relcorr:-0.0000000172 
2021   1   24000.000000 GPS G13  0.310262 1.320139 1.305224 0.209765 x: 1876387.5679051429 -16596020.1174696237 -20761064.9677791297, v: 2405.2732112739 -1006.5466890594 1040.3869881709, clk bias:0.0000810913, clk drift:0.0000000000, relcorr:0.0000000085 x: 1876387.2576429944 -16596021.4376088232 -20761066.2730033733, v: 2405.3307229700 -1006.5607561932 1040.4032713893, clk bias:0.0000810906, clk drift:0.0000000000, relcorr:0.0000000085 
2021   1   24000.000000 GPS G14  -0.833494 1.629711 0.024209 0.870427 x: 13460745.7361380570 -12759403.7042281702 -19018966.0381863154, v: 114.7977478485 2415.0651491062 -1539.8227346382, clk bias:0.0000773430, clk drift:0.0000000000, relcorr:-0.0000000004 x: 13460746.5696321931 -12759405.3339390121 -19018966.0623949394, v: 114.8264176752 2415.1582991708 -1539.8651554458, clk bias:0.0000773401, clk drift:0.0000000000, relcorr:-0.0000000004 
2021   1   24000.000000 GPS G15  0.614938 -0.073224 -0.263029 1.225241 x: -11714291.5317762624 -11176905.6812003311 -21433261.0799405798, v: 2066.3512919506 -1658.4996679550 -232.5583835721, clk bias:-0.0001793655, clk drift:0.0000000000, relcorr:0.0000000152 x: -11714292.1467146445 -11176905.6079767030 -21433260.8169112019, v: 2066.4120943718 -1658.5533344305 -232.5639403917, clk bias:-0.0001793696, clk drift:0.0000000000, relcorr:0.0000000152 
2021   1   24000.000000 GPS G16  -0.026843 -1.807189 0.171709 0.502882 x: -211039.0458126862 26258690.8857524693 -1770711.6602952289, v: -281.7717251237 184.9075761359 3229.2730941055, clk bias:-0.0002586237, clk drift:-0.0000000000, relcorr:0.0000000179 x: -211039.0189695601 26258692.6929419152 -1770711.8320037553, v: -281.8583472647 184.9152171573 3229.4005528264, clk bias:-0.0002586254, clk drift:-0.0000000000, relcorr:0.0000000179 
2021   1   24000.000000 GPS G17  -0.665537 -0.779461 0.627039 1.899100 x: 21449259.0937839970 -15121350.3487637416 4454381.2597062085, v: 545.2037731676 -65.8407291088 -3159.0572266806, clk bias:0.0003745460, clk drift:0.0000000000, relcorr:0.0000000308 x: 21449259.7593214028 -15121349.5693030208 4454380.6326669129, v: 545.2812661913 -65.7726433543 -3159.2025747858, clk bias:0.0003745396, clk drift:0.0000000000, relcorr:0.0000000308 
2021   1   24000.000000 GPS G18  0.774269 0.051109 0.731544 1.285861 x: -23038711.4590543211 -2602180.3593998468 -13014335.7339053582, v: -1336.4947846858 -987.1905029012 2558.5256892053, clk bias:0.0003377462, clk drift:0.0000000000, relcorr:-0.0000000013 x: -23038712.2333231531 -2602180.4105088292 -13014336.4654496219, v: -1336.5463102441 -987.3105290143 2558.6407670376, clk bias:0.0003377419, clk drift:0.0000000000, relcorr:-0.0000000014 
2021   1   24000.000000 GPS G19  0.358639 -0.439739 -1.043732 1.756013 x: 17671923.8611131199 -16527474.8669053800 10572787.8290923201, v: 1333.2448128955 -426.0125880507 -2827.5285614097, clk bias:-0.0000577640, clk drift:0.0000000000, relcorr:-0.0000000157 x: 17671923.5024743006 -16527474.4271662459 10572788.8728247527, v: 1333.3314180820 -425.9825623951 -2827.6257826551, clk bias:-0.0000577698, clk drift:0.0000000000, relcorr:-0.0000000157 
2021   1   24000.000000 GPS G20  1.590026 0.495180 0.820913 0.325953 x: -15584462.3964927532 2382187.0032509603 -21439538.0730913579, v: -484.6381220403 -2673.1870949650 28.6564576214, clk bias:0.0005253627, clk drift:-0.0000000000, relcorr:-0.0000000127 x: -15584463.9865184072 2382186.5080713746 -21439538.8940039724, v: -484.6497144583 -2673.2558559027 28.6575172963, clk bias:0.0005253616, clk drift:-0.0000000000, relcorr:-0.0000000127 
2021   1   24000.000000 GPS G21  -0.140054 -1.249207 1.400440 0.746516 x: 18117882.2946516797 16144186.5770872235 -10509420.7761167530, v: -1410.7288815958 -350.8648040103 -2738.3556598251, clk bias:0.0000828512, clk drift:0.0000000000, relcorr:0.0000000544 x: 18117882.4347053915 16144187.8262940906 -10509422.1765569672, v: -1410.8421467004 -350.8191183452 -2738.4794258949, clk bias:0.0000828487, clk drift:0.0000000000, relcorr:0.0000000544 
2021   1   24000.000000 GPS G22  0.063830 -0.593227 1.175270 1.950307 x: 11226858.8690476380 21459369.8053786233 11284748.6605709735, v: -111.1790165339 1429.9420924946 -2638.7220126857, clk bias:-0.0007058731, clk drift:0.0000000000, relcorr:0.0000000076 x: 11226858.8052178342 21459370.3986053914 11284747.4853009656, v: -111.2579481033 1430.0485946141 -2638.8463698955, clk bias:-0.0007058796, clk drift:0.0000000000, relcorr:0.0000000076 
2021   1   24000.000000 GPS G23  1.084016 -0.359245 0.407730 1.369023 x: -14891871.9202455599 3723520.6259262557 -21698868.3541852124, v: -198.6629931379 -2741.4500113418 -337.8823541633, clk bias:0.0001138850, clk drift:0.0000000000, relcorr:-0.0000000018 x: -14891873.0042613000 3723520.9851711430 -21698868.7619151473, v: -198.6688978981 -2741.4980951574 -337.8865806318, clk bias:0.0001138804, clk drift:0.0000000000, relcorr:-0.0000000018 
2021   1   24000.000000 GPS G24  0.301811 0.877062 0.205777 1.336736 x: -20188924.5960009731 -15662377.6849224344 -8183945.5504496414, v: 1035.5084887595 136.5869607679 -2859.7255780406, clk bias:0.0000043172, clk drift:-0.0000000000, relcorr:-0.0000000080 x: -20188924.8978124112 -15662378.5619840808 -8183945.7562263971, v: 1035.6178652900 136.5205018584 -2859.8684843892, clk bias:0.0000043127, clk drift:0.0000000000, relcorr:-0.0000000080 
2021   1   24000.000000 GPS G25  0.707992 -0.790655 -1.132385 1.547485 x: -14928065.8544773459 -4946852.5454732254 21193587.3374115005, v: -53.7826916546 -2744.1791552359 -643.7102735207, clk bias:0.0000509013, clk drift:0.0000000000, relcorr:-0.0000000164 x: -14928066.5624689758 -4946851.7548180260 21193588.4697969705, v: -53.7775571063 -2744.2387066902 -643.7207235042, clk bias:0.0000508961, clk drift:0.0000000000, relcorr:-0.0000000164 
2021   1   24000.000000 GPS G26  0.351329 -1.021141 -0.416338 1.093090 x: -5501734.2215377940 23793767.2703225724 10075634.4398722276, v: -414.2677864477 -1269.3543260297 2785.2985625901, clk bias:0.0000232229, clk drift:0.0000000000, relcorr:-0.0000000031 x: -5501734.5728668738 23793768.2914633825 10075634.8562100083, v: -414.3579329523 -1269.4246312261 2785.4153300533, clk bias:0.0000232193, clk drift:0.0000000000, relcorr:-0.0000000031 
2021   1   24000.000000 GPS G27  -0.643321 -0.650228 1.576743 1.061870 x: -4067432.7145698024 17882303.9548099153 -19227490.8015364483, v: -2115.9807549199 1176.6436965031 1588.6732198403, clk bias:-0.0000468695, clk drift:-0.0000000000, relcorr:0.0000000200 x: -4067432.0712485458 17882304.6050380170 -19227492.3782790154, v: -2116.0116852541 1176.6520652180 1588.6869334617, clk bias:-0.0000468730, clk drift:-0.0000000000, relcorr:0.0000000200 
2021   1   24000.000000 GPS G28  -0.596452 0.824074 1.103073 0.020551 x: 12186325.0044656601 -16327457.7948764972 -16569654.0261357408, v: 32.8480881531 2208.5159454018 -2063.6952484077, clk bias:0.0006356665, clk drift:-0.0000000000, relcorr:0.0000000326 x: 12186325.6009174064 -16327458.6189502701 -16569655.1292092223, v: 32.8874395719 2208.6128178747 -2063.7614520120, clk bias:0.0006356665, clk drift:-0.0000000000, relcorr:0.0000000326 
2021   1   24000.000000 GPS G29  0.133939 0.011495 0.332524 1.439325 x: -22861506.9681107402 2107250.5293668313 13356930.9770856109, v: 1421.6144276267 -939.1205635444 2570.0935912406, clk bias:-0.0002672035, clk drift:-0.0000000000, relcorr:0.0000000033 x: -22861507.1020495817 2107250.5178713864 13356930.6445614453, v: 1421.6688161553 -939.2327942663 2570.2044142897, clk bias:-0.0002672083, clk drift:-0.0000000000, relcorr:0.0000000034 
2021   1   24000.000000 GPS G30  -0.592507 0.454661 1.143772 1.392072 x: 18701555.0954254866 -4822187.0917396182 -18279607.3144802488, v: 1940.2194411419 1302.4326217865 1615.4161057442, clk bias:-0.0003617618, clk drift:-0.0000000000, relcorr:-0.0000000105 x: 18701555.6879325658 -4822187.5464007352 -18279608.4582518339, v: 1940.2856588423 1302.5101587998 1615.4634099399, clk bias:-0.0003617665, clk drift:-0.0000000000, relcorr:-0.0000000106 
2021   1   24000.000000 GPS G31  -0.084583 0.289762 -0.199013 1.123264 x: -9172184.7012353316 12332125.0498095751 21609135.8459463790, v: -2404.3558153482 -1356.2880267455 -199.6910740531, clk bias:-0.0000911543, clk drift:-0.0000000000, relcorr:-0.0000000225 x: -9172184.6166520156 12332124.7600476351 21609136.0449590199, v: -2404.4011429808 -1356.3164739955 -199.6945517880, clk bias:-0.0000911580, clk drift:-0.0000000000, relcorr:-0.0000000225 
2021   1   24000.000000 GPS G32  1.100683 -0.467417 -0.579692 1.165939 x: -20325928.9598472826 16452437.9951693639 4199730.4069524063, v: -605.4359040536 26.8159224339 -3116.8921556998, clk bias:0.0000117492, clk drift:0.0000000000, relcorr:0.0000000076 x: -20325930.0605307333 16452438.4625865817 4199730.9866444943, v: -605.5212293298 26.7478107395 -3117.0387384656, clk bias:0.0000117454, clk drift:0.0000000000, relcorr:0.0000000076 
2021   1   24000.000000 GPS R01  0.494568 0.355604 2.518901 -2.130929 x: -4116661.9190633548 -13795192.3834266737 -21059708.7455145270, v: 1313.5232601273 -2565.5115708266 1424.9805709329, clk bias:0.0000728372, clk drift:0.0000000000, relcorr:0.0000000006 x: -4116662.4136313722 -13795192.7390305903 -21059711.2644154467, v: 1313.5240376422 -2565.5129248626 1424.9808460162, clk bias:0.0000728444, clk drift:0.0000000000, relcorr:0.0000000006 
2021   1   24000.000000 GPS R02  2.283329 0.036993 2.545443 -0.061227 x: -14586400.7205818258 6738238.9277840462 -19755397.6499097906, v: 1419.3227741290 -2317.0870573441 -1840.7710072087, clk bias:0.0004610239, clk drift:0.0000000000, relcorr:-0.0000000011 x: -14586403.0039109085 6738238.8907912029 -19755400.1953526735, v: 1419.3222349198 -2317.0872685127 -1840.7713905406, clk bias:0.0004610241, clk drift:0.0000000000, relcorr:-0.0000000011 
2021   1   24000.000000 GPS R03  2.146398 -2.892673 -1.172915 4.564326 x: -14479451.4385459591 20161699.2046789080 -5716407.1749318596, v: 519.7790384500 -612.9038187887 -3461.7183474496, clk bias:0.0000283520, clk drift:0.0000000000, relcorr:0.0000000021 x: -14479453.5849436913 20161702.0973519161 -5716406.0020173099, v: 519.7774672549 -612.9032470997 -3461.7175011358, clk bias:0.0000283368, clk drift:0.0000000000, relcorr:0.0000000021 
2021   1   24000.000000 GPS R04  0.427927 -2.717468 -3.705696 6.495616 x: -6261244.4423845997 21952943.8542583659 11392586.0376358200, v: -628.4684463416 1433.5001618963 -3113.8852471853, clk bias:0.0000681199, clk drift:0.0000000000, relcorr:0.0000000016 x: -6261244.8703111317 21952946.5717266388 11392589.7433315963, v: -628.4702102985 1433.5027386016 -3113.8842152144, clk bias:0.0000680983, clk drift:0.0000000000, relcorr:0.0000000016 
2021   1   24000.000000 GPS R05  -1.496202 1.413130 -1.831071 2.614003 x: 5432550.0228621131 11448619.3732197080 22137394.6765592918, v: -1452.6753059134 2661.2211311798 -1022.2597022563, clk bias:0.0000639457, clk drift:0.0000000000, relcorr:0.0000000012 x: 5432551.5190642653 11448617.9600893594 22137396.5076300316, v: -1452.6763264880 2661.2211823901 -1022.2601780803, clk bias:0.0000639370, clk drift:0.0000000000, relcorr:0.0000000012 
2021   1   24000.000000 GPS R07  -3.898340 -0.033567 -4.458346 2.448707 x: 14385366.2464696690 -20453722.8247926012 5191287.4722359534, v: -487.8505582130 534.8354250736 3474.7212737486, clk bias:-0.0000420120, clk drift:0.0000000000, relcorr:-0.0000000018 x: 14385370.1448098607 -20453722.7912256755 5191291.9305823073, v: -487.8489580291 534.8354702295 3474.7213718657, clk bias:-0.0000420202, clk drift:0.0000000000, relcorr:-0.0000000018 
2021   1   24000.000000 GPS R08  -3.676017 3.206285 -0.118486 7.913571 x: 6264150.9354860121 -21995006.9145201482 -11274568.2664006259, v: 639.2368799495 -1420.5276005418 3111.1126808283, clk bias:-0.0000565908, clk drift:0.0000000000, relcorr:-0.0000000038 x: 6264154.6115032835 -21995010.1208048016 -11274568.1479141507, v: 639.2384027209 -1420.5295202273 3111.1122053610, clk bias:-0.0000566172, clk drift:-0.0000000000, relcorr:-0.0000000038 
